0.06258490566037737, -0.030018867924528306, 4930369.773006926
x  y   Ex  Ey
7.402515723270441939e-03    -2.515094339622642172e-02    -1.872696327695362925e+03    -1.695696044537549838e+06
8.748427672955985668e-03    -2.515094339622642172e-02    1.936342413498676649e+02    -1.690916208057358162e+06
1.009433962264151552e-02    -2.515094339622642172e-02    3.627420307613473142e+03    -1.685601459359938279e+06
1.144025157232704537e-02    -2.515094339622642172e-02    3.627420307613473142e+03    -1.685601459359938279e+06
1.278616352201258910e-02    -2.515094339622642172e-02    8.765233663671162503e+03    -1.679703148792020977e+06
1.413207547169811895e-02    -2.515094339622642172e-02    1.372200028489845135e+04    -1.678584696092186728e+06
1.547798742138364880e-02    -2.515094339622642172e-02    1.569740435748954042e+04    -1.673474448007474886e+06
1.682389937106919253e-02    -2.515094339622642172e-02    2.454647408684909169e+04    -1.667139093492430868e+06
1.816981132075472238e-02    -2.515094339622642172e-02    3.153532357135781422e+04    -1.667063588461227017e+06
1.951572327044025223e-02    -2.515094339622642172e-02    3.554731961616025364e+04    -1.660597493286300218e+06
2.086163522012578209e-02    -2.515094339622642172e-02    4.923997676603185391e+04    -1.654085037150438875e+06
2.220754716981131194e-02    -2.515094339622642172e-02    6.157177876694584847e+04    -1.637196325719982618e+06
2.355345911949686954e-02    -2.515094339622642172e-02    6.157177876694584847e+04    -1.637196325719982618e+06
2.489937106918239940e-02    -2.515094339622642172e-02    8.181232648001656344e+04    -1.629373510956092039e+06
2.624528301886792925e-02    -2.515094339622642172e-02    1.064919138928179163e+05    -1.623151691317950608e+06
2.759119496855345910e-02    -2.515094339622642172e-02    1.352341184375807643e+05    -1.617362071027549915e+06
2.893710691823898895e-02    -2.515094339622642172e-02    1.352341184375807643e+05    -1.617362071027549915e+06
3.028301886792454656e-02    -2.515094339622642172e-02    1.703790903329821595e+05    -1.617867391197959660e+06
3.162893081761007641e-02    -2.515094339622642172e-02    2.094903988095905224e+05    -1.620464944958120817e+06
-3.162893081761006253e-02    -2.352830188679246037e-02    -2.079311438540029631e+05    -1.666292527584909461e+06
-3.028301886792451880e-02    -2.352830188679246037e-02    -1.740201275529408013e+05    -1.661317816703092074e+06
-2.893710691823898895e-02    -2.352830188679246037e-02    -1.575548117360044853e+05    -1.651921361450403230e+06
-2.759119496855345910e-02    -2.352830188679246037e-02    -1.245562681030755630e+05    -1.649703313777147559e+06
-2.624528301886791537e-02    -2.352830188679246037e-02    -1.103427792831179686e+05    -1.657353799665937899e+06
-2.489937106918238552e-02    -2.352830188679246037e-02    -8.569620463139234926e+04    -1.656190680571761914e+06
-2.355345911949685567e-02    -2.352830188679246037e-02    -7.399472349162785395e+04    -1.650558529473893112e+06
-2.220754716981131194e-02    -2.352830188679246037e-02    -6.505625305130532797e+04    -1.658069237661686959e+06
-2.086163522012578209e-02    -2.352830188679246037e-02    -4.802636789560119360e+04    -1.661801226452421164e+06
-1.951572327044025223e-02    -2.352830188679246037e-02    -3.926151555830482539e+04    -1.660030447398931487e+06
-1.816981132075470851e-02    -2.352830188679246037e-02    -3.427731290955538134e+04    -1.666608372525872663e+06
