x  y   Ex  Ey
-7.402515723270441939e-03    -3.001886792452830577e-02    2.247731739472138088e+03    -1.713731737551763654e+06
-6.056603773584898209e-03    -3.001886792452830577e-02    2.236295665085227029e+03    -1.714298148494045017e+06
-4.710691823899368358e-03    -3.001886792452830577e-02    1.757537119413231949e+03    -1.714501483449704247e+06
-3.364779874213838506e-03    -3.001886792452830577e-02    1.486628048528247973e+03    -1.714991305658183293e+06
-2.018867924528294777e-03    -3.001886792452830577e-02    9.360065542785387152e+02    -1.714910428744061617e+06
-6.729559748427649257e-04    -3.001886792452830577e-02    3.771295691392826939e+02    -1.715815040305203525e+06
6.729559748427788035e-04    -3.001886792452830577e-02    -7.772455694469884975e+02    -1.715393334989651339e+06
2.018867924528308655e-03    -3.001886792452830577e-02    -7.772455694469884975e+02    -1.715393334989651339e+06
3.364779874213838506e-03    -3.001886792452830577e-02    -1.221705326347908112e+03    -1.714721162410266465e+06
4.710691823899382236e-03    -3.001886792452830577e-02    -1.938086454553837939e+03    -1.714675587691561552e+06
6.056603773584912087e-03    -3.001886792452830577e-02    -2.233811524417732016e+03    -1.713858512959672138e+06
7.402515723270441939e-03    -3.001886792452830577e-02    -2.536249488675619432e+03    -1.713464041506585898e+06
8.748427672955985668e-03    -3.001886792452830577e-02    -2.316335799325987864e+03    -1.713022167432941496e+06
1.009433962264151552e-02    -3.001886792452830577e-02    -2.533094456307009750e+03    -1.712545058730350807e+06
1.144025157232704537e-02    -3.001886792452830577e-02    -2.172537341413245940e+03    -1.712171948563530808e+06
1.278616352201258910e-02    -3.001886792452830577e-02    -2.221420837759142159e+03    -1.711672939160750480e+06
1.413207547169811895e-02    -3.001886792452830577e-02    -2.141620138583002245e+03    -1.710588706987093436e+06
1.547798742138364880e-02    -3.001886792452830577e-02    -2.100323525384684672e+03    -1.709936511465454474e+06
1.682389937106919253e-02    -3.001886792452830577e-02    -1.456491882758974498e+03    -1.709685462512263097e+06
1.816981132075472238e-02    -3.001886792452830577e-02    -1.255696630878642281e+03    -1.708911608292106772e+06
1.951572327044025223e-02    -3.001886792452830577e-02    2.352413923910323135e+01    -1.707900901543754851e+06
2.086163522012578209e-02    -3.001886792452830577e-02    2.352413923910323135e+01    -1.707900901543754851e+06
2.220754716981131194e-02    -3.001886792452830577e-02    1.168632031885887727e+03    -1.705684022337994305e+06
2.355345911949686954e-02    -3.001886792452830577e-02    2.018655495389676844e+03    -1.704223804030146217e+06
2.489937106918239940e-02    -3.001886792452830577e-02    3.872724029891046939e+03    -1.704479068940142170e+06
2.624528301886792925e-02    -3.001886792452830577e-02    5.359336715725165959e+03    -1.702857537971193669e+06
2.759119496855345910e-02    -3.001886792452830577e-02    9.524810767035482058e+03    -1.698652987278757384e+06
2.893710691823898895e-02    -3.001886792452830577e-02    1.334260634931084496e+04    -1.694838858532032231e+06
3.028301886792454656e-02    -3.001886792452830577e-02    1.830624623500703819e+04    -1.697088822115828982e+06
3.162893081761007641e-02    -3.001886792452830577e-02    2.552625852738079266e+04    -1.695565513870792463e+06
-3.162893081761006253e-02    -2.839622641509434442e-02    -2.367360328538742397e+04    -1.707028556048393017e+06
-3.028301886792451880e-02    -2.839622641509434442e-02    -1.828633324222183001e+04    -1.700758436832654988e+06
-2.893710691823898895e-02    -2.839622641509434442e-02    -1.517468572788303391e+04    -1.703629015264915070e+06
-2.759119496855345910e-02    -2.839622641509434442e-02    -9.327809148782243938e+03    -1.705279241253413493e+06
-2.624528301886791537e-02    -2.839622641509434442e-02    -6.841277544687112822e+03    -1.705136099911062047e+06
-2.489937106918238552e-02    -2.839622641509434442e-02    -5.881236159727374798e+03    -1.707243913289208664e+06
-2.355345911949685567e-02    -2.839622641509434442e-02    -3.242648779070766977e+03    -1.706169398295567371e+06
-2.220754716981131194e-02    -2.839622641509434442e-02    -1.688461653545000672e+03    -1.707833902345944196e+06
-2.086163522012578209e-02    -2.839622641509434442e-02    -6.897020422513418225e+02    -1.708220326911472948e+06
-1.951572327044025223e-02    -2.839622641509434442e-02    -6.089997877140641549e+02    -1.709139086652294034e+06
-1.816981132075470851e-02    -2.839622641509434442e-02    8.974198715728391562e+01    -1.709494032448382117e+06
-1.682389937106917865e-02    -2.839622641509434442e-02    1.050494122684904369e+03    -1.710332924518072279e+06
-1.547798742138364880e-02    -2.839622641509434442e-02    1.050494122684904369e+03    -1.710332924518072279e+06
-1.413207547169810507e-02    -2.839622641509434442e-02    1.379572877184524032e+03    -1.711203689940145239e+06
-1.278616352201257522e-02    -2.839622641509434442e-02    1.688825589706067831e+03    -1.711585677752635675e+06
-1.144025157232704537e-02    -2.839622641509434442e-02    1.472189637498022648e+03    -1.712012845726465108e+06
-1.009433962264150164e-02    -2.839622641509434442e-02    1.653073199597444955e+03    -1.712377059816370951e+06
-8.748427672955971790e-03    -2.839622641509434442e-02    1.838007993933970056e+03    -1.713134070365528576e+06
-7.402515723270441939e-03    -2.839622641509434442e-02    1.863277901088816407e+03    -1.713542805150303291e+06
-6.056603773584898209e-03    -2.839622641509434442e-02    1.528145774401939661e+03    -1.713722125359014608e+06
-4.710691823899368358e-03    -2.839622641509434442e-02    1.433841067113265808e+03    -1.714114392716134666e+06
-3.364779874213838506e-03    -2.839622641509434442e-02    8.355782366255220950e+02    -1.714478150219470961e+06
